tf.__main__.DynamicLayer,tests
tf._make_1d_state,tests
tf.distributions_and_v1_optimizers,tests
tf.dismantle_graph,tests
tf.uid,tests
tf._validate_aggregation,tests
tf.tensorflow.python.keras.initializers.initializers_v2.TruncatedNormal,tests
tf.conv3d_eager_fallback,tests
tf.has_kwargs,tests
tf.resource_gather_eager_fallback,tests
tf.tensorflow.python.keras.layers.dense_attention.Attention,tests
tf.strided_slice,tests
tf.locate_tensor_element,tests
tf.__main__.FunctionTransformer,tests
tf.swish,tests
tf.function,tests
tf._convert_to_ast,tests
tf.sparse_add_v2,tests
tf.concat,tests
tf.TensorShapeProtoToList,tests
tf.sparse_bincount_eager_fallback,tests
tf._is_valid_int32,tests
tf._convert_actual,tests
tf.non_deterministic_ints,tests
tf.imag,tests
tf._exit,tests
tf.make_parse_example_spec_v2,tests
tf.reduce_non_distributed_value,tests
tf.add_to_collection,tests
tf.is_tensor_list,tests
tf.stateless_random_uniform_int,tests
tf.smart_constant_value,tests
tf.list_local_devices,tests
tf.flatten_up_to,tests
tf.__main__.LogicalExpressionTest,tests
tf._get_tpu_name,tests
tf._make_divisible,tests
tf.copy_clean,tests
tf.__main__.AdvancedControlFlowTest,tests
tf.create_source_map,tests
tf.distributions_and_v1_and_v2_optimizers,tests
tf.match_dtype_and_rank,tests
tf._may_reduce_to_scalar,tests
tf.csv_dataset_v2,tests
tf._is_callable_object,tests
tf.get_rename_v2,tests
tf.set_handle_data,tests
tf.enable_tensor_float_32_execution,tests
tf._py_list_new,tests
tf._output_to_stdout,tests
tf.__main__.ParameterServerStrategyTestBase,tests
tf.get_default_session_config,tests
tf._test_or_class_decorator,tests
tf.__main__.LinearCosineDecayTest,tests
tf._get_unbound_function,tests
tf.shape_with_no_batch_size,tests
tf.__main__.FlatMapDatasetSerializationTest,tests
tf.getdefiningclass,tests
tf._arg_name,tests
tf.func_load,tests
tf.get_variable_scope,tests
tf.make_variable,tests
tf.scalar_summary,tests
tf._filter_top_k,tests
tf.stateless_random_uniform,tests
tf.sparse_merge,tests
tf.__main__.FromSparseTensorSlicesSerializationTest,tests
tf.sparse_tensor_dense_add,tests
tf.fractional_max_pool_eager_fallback,tests
tf.internal_operation_seed,tests
tf.result_wrapper,tests
tf.connect_to_cluster,tests
tf.__main__.ModelSaveTest,tests
tf.unknown_shape,tests
tf._disable_summary_context,tests
tf._reset_layer_losses,tests
tf.categorical_crossentropy,tests
tf.preprocess_input,tests
tf.linear_cosine_decay,tests
tf.__main__.Conv2DTranposeTest,tests
tf.__main__.TrainingTest,tests
tf._should_use_multi_device_iterator,tests
tf.file_exists,tests
tf.extract_glimpse_eager_fallback,tests
tf.__main__.TestAutoUpdates,tests
tf.ops_used_by_graph_def,tests
tf.disable_eager_execution,tests
tf.dtype_with_default_op,tests
tf.parse_readable_time_str,tests
tf.unpack_x_y_sample_weight,tests
tf.override_func_graph_name_scope,tests
tf._uniquify_fetches,tests
tf.is_broadcast_compatible,tests
tf.record_if,tests
tf.enable_mlir_graph_optimization,tests
tf.softplus_eager_fallback,tests
tf._get_partitioned_variable,tests
tf._result_value_flat_to_batchable,tests
tf.clone_metric,tests
tf._is_bound_method,tests
tf.log,tests
tf.pack_eager_tensors,tests
tf._eager_reshape,tests
tf.string_format,tests
tf.euclidean_norm,tests
tf.__main__.SliceTest,tests
tf.clone_metrics,tests
tf.deserialize_keras_object,tests
tf.__main__.ParameterServerStrategyWithChiefTest,tests
tf.__main__.ImagePreprocessingDistributionTest,tests
tf.strip_name_scope,tests
tf._map_graph_network,tests
tf.__main__.AdvancedActivationsTest,tests
tf.__main__.MapDatasetSerializationTest,tests
tf.conjugate_transpose_eager_fallback,tests
tf.wrap_rich_text_lines,tests
tf.create_file_writer_v2,tests
tf._conv3d_expanded_batch,tests
tf.map_structure_up_to,tests
tf.mutable_hash_table_of_tensors_v2,tests
tf.sorted_,tests
tf.__main__.DiscretizationTest,tests
tf.deserialize_sparse,tests
tf.range_,tests
tf.in_while_loop_defun,tests
tf.Provision,tests
tf.call_with_unspecified_conversion_status,tests
tf.rsqrt,tests
tf._at_k_name,tests
tf.delete_recursively_v2,tests
tf.batch_dot,tests
tf.__main__.IfStatementTest,tests
tf._all,tests
tf.__main__.ConstBroadcastTest,tests
tf._flatten_module,tests
tf._colocate_with_for_gradient,tests
tf._MakeFloat,tests
tf.resource_scatter_div,tests
tf.__main__.ChooseFastestDatasetSerializationTest,tests
tf._as_graph_element,tests
tf.assert_thresholds_range,tests
tf._get_arg_spec,tests
tf.convert_structure_to_signature,tests
tf.device_stack_has_callable,tests
tf._any_eager_fallback,tests
tf.get_save_format,tests
tf.broadcast_args_eager_fallback,tests
tf.get_func_name,tests
tf.tensor_list_set_item,tests
tf.regroup,tests
tf.global_policy,tests
tf._disallow_inside_tf_function,tests
tf.expand_tasks_per_node,tests
tf.dynamic_list_append,tests
tf._MakeInt,tests
tf._build_map,tests
tf._is_supported_ragged_values_type,tests
tf.image,tests
tf._py_filter,tests
tf.get_strategy,tests
tf._get_default_strategy,tests
tf.boosted_trees_aggregate_stats_eager_fallback,tests
tf.set_optimizer_experimental_options,tests
tf.assert_greater_equal,tests
tf.get_variable_scope_store,tests
tf._IsListValue,tests
tf.set_epsilon,tests
tf.stats_aggregator_set_summary_writer,tests
tf.__main__.AutoShardDatasetSerializationTest,tests
tf.copy_origin,tests
tf.kl_divergence,tests
tf._is_distributed_dataset,tests
tf.control_flow_v2_enabled,tests
tf.parse,tests
tf.__main__.TensorLikeDataAdapterTest,tests
tf.__main__.TextDatasetFromDirectoryTest,tests
tf._MakeStr,tests
tf._as_string,tests
tf._SetDefaultAttrValues,tests
tf.max_pool_grad_with_argmax,tests
tf.tensor_strided_slice_update,tests
tf.matrix_set_diag,tests
tf.cache_allowlisted,tests
tf.mirror_pad,tests
tf.decode,tests
tf._filter_returned_ops,tests
tf.__main__.NoisyLinearCosineDecayTest,tests
tf._constant_value,tests
tf.stateless_random_get_key_counter_alg_eager_fallback,tests
tf.random_poisson_v2_eager_fallback,tests
tf.overload_of,tests
tf._clone_sequential_model,tests
tf.__main__.TestModelRevive,tests
tf.__main__.CenterCropTest,tests
tf.__main__.BatchNormalizationV1Test,tests
tf.must_record_gradient,tests
tf.convert_to_tensor_or_composite,tests
tf._make_input_signature_hashable,tests
tf.__main__.AddLossTest,tests
tf.empty_tensor_list_eager_fallback,tests
tf.tensorflow.python.keras.losses.Hinge,tests
tf._object_prefix_from_path,tests
tf.resource_count_up_to,tests
tf.global_learning_phase_is_set,tests
tf.arg_min,tests
tf.floor,tests
tf._registered_solve,tests
tf.any_sparse,tests
tf.get_training_arg_index,tests
tf.get_tensorflow_version_lines,tests
tf.huber,tests
tf.get_cross_replica_context,tests
tf.max_pool3d,tests
tf._compute_theoretical_jacobian,tests
tf.is_generator_or_sequence,tests
tf.__main__.ChooseFastestBranchDatasetSerializationTest,tests
tf._TensorScatterMinOrMaxGrad,tests
tf.observe_object_name,tests
tf.matrix_diag_part,tests
tf.__main__.ConstDataInputSingleEngineTest,tests
tf.less_eager_fallback,tests
tf.device,tests
tf.expand_dims_v2,tests
tf.inplace_sub,tests
tf._constant_eager_impl,tests
tf.get_print_tensor_argparser,tests
tf._is_statically_shaped,tests
tf.__main__.TextLineDatasetSerializationTest,tests
tf.__main__.VGGBlockNCHWTest,tests
tf.name_from_scope_name,tests
tf.exp,tests
tf.eig,tests
tf.keras_tensor_to_placeholder,tests
tf.stateless_truncated_normal,tests
tf.get_intra_op_parallelism_threads,tests
tf.__main__.BreakCanonicalizationTest,tests
tf.tensorflow.python.ops.variables.VariableMetaclass,tests
tf.fused_batch_norm_v3,tests
tf.tensorflow.python.distribute.sharded_variable.FixedShardsPartitioner,tests
tf._GetDenseDimensions,tests
tf._binary_assert,tests
tf.connect_to_remote_host,tests
tf.scatter_min,tests
tf.for_all_test_methods,tests
tf.floatx,tests
tf.queue_enqueue_v2,tests
tf.relu,tests
tf.__main__.CoreLayerIntegrationTest,tests
tf.class_method_to_instance_method,tests
tf._is_of_known_loaded_module,tests
tf._type_spec_from_value,tests
tf.image_data_format,tests
tf._create_slot_var,tests
tf.mul,tests
tf._ProcessGraphDefParam,tests
tf.index_table_from_tensor,tests
tf.as_str_any,tests
tf._should_record_summaries_internal,tests
tf.prefetch_to_device,tests
tf.qr,tests
tf._MaybeColocateWith,tests
tf.reduce_max_with_dims,tests
tf.tensorflow.python.ops.init_ops.RandomUniform,tests
tf._is_tpu_strategy,tests
tf.ragged_tensor_to_sparse,tests
tf.tensorflow.python.keras.initializers.initializers_v2.Zeros,tests
tf.regex_full_match,tests
tf.list_diff,tests
tf.all_strategy_minus_default_and_tpu_combinations,tests
tf.multi_device_iterator_init,tests
tf.setanno,tests
tf._deterministic_dict_values,tests
tf.dynamic_stitch,tests
tf.get_stats_for_node_def,tests
tf.func_graph_from_py_func,tests
tf.bincount_eager_fallback,tests
tf._registered_cholesky,tests
tf.tensorflow.python.ops.init_ops.Ones,tests
tf._MakeShape,tests
tf.__main__.TestTrainingWithDataset,tests
tf._device_string,tests
tf.__main__.MirroredThreeDeviceDistributionTest,tests
tf.validate_colocate_distributed_variable,tests
tf.is_symbolic_tensor,tests
tf.is_subclassed,tests
tf._set_handle_data,tests
tf._ragged_getitem_inner_dimensions,tests
tf.dummy_seed_generator,tests
tf.validate_signature,tests
tf.__main__.LRDecayTest,tests
tf.collective_leader,tests
tf.get_replica_context,tests
tf.scale_loss_for_distribution,tests
tf.mean,tests
tf.__main__.AutographWrapperTest,tests
tf.solve,tests
tf._compute_gradient_list,tests
tf.__main__.ExponentialDecayTest,tests
tf.__main__.ConcatenateDatasetSerializationTest,tests
tf._ensure_xent_args,tests
tf.setdiff1d,tests
tf.merge_device,tests
tf._safe_mean,tests
tf.record_input_eager_fallback,tests
tf.assert_rank_at_least,tests
tf._require_strategy_scope_strategy,tests
tf.__main__.ModelCheckpointTest,tests
tf.get_legacy_output_classes,tests
tf.__main__.CallbackCountsTest,tests
tf._get_default_replica_context,tests
tf._parse_debug_tensor_name,tests
tf.random_poisson_v2,tests
tf._preprocess_conv1d_input,tests
tf.__main__.TimeDistributedTest,tests
tf._FindAttrInOpDef,tests
tf.reduce_any,tests
tf._convert_numpy_inputs,tests
tf.get_data_files_path,tests
tf.build_tensor_info_from_op,tests
tf._check_penalty_number,tests
tf.boosted_trees_calculate_best_gains_per_feature_eager_fallback,tests
tf.__main__.TestDynamicTrainability,tests
tf.ismethod,tests
tf.__main__.TextVectorizationDistributionTest,tests
tf.__main__.StringLookupVocabularyTest,tests
tf.shape_tensor,tests
tf.get_build_info,tests
tf.tensorflow.python.keras.layers.merge.Average,tests
tf.should_skip_serialization,tests
tf._make_node_key,tests
tf.__main__.MirroredTwoDeviceDistributionTest,tests
tf._is_temp_dir,tests
tf.scatter_div,tests
tf.collective_reduce,tests
tf.dismantle_ordered_dict,tests
tf.in_top_kv2_eager_fallback,tests
tf._assert_same_graph,tests
tf.set_value,tests
tf.is_async,tests
tf._getfullargspec,tests
tf._slice_ragged_row_dimension,tests
tf.tensorflow.python.keras.constraints.MaxNorm,tests
tf.rank_internal,tests
tf.check_function_argument_count,tests
tf.call_for_each_replica,tests
tf.executing_eagerly,tests
tf._wrap_2d_function,tests
tf.tf_tensor_list_new,tests
tf._sequence_like,tests
tf.maximum,tests
tf.preprocess_weights_for_loading,tests
tf._loop_fn_has_config,tests
tf.reduce_weighted_loss,tests
tf.__main__.TestModelBackend,tests
tf.float_input,tests
tf.__main__.LayerNormalizationNumericsTest,tests
tf._in_functional_construction_mode,tests
tf.async_scope,tests
tf._get_noise_shape,tests
tf._is_undefined_dimension,tests
tf.normalize_element,tests
tf.autograph_artifact,tests
tf.__main__.CoreLayersTest,tests
tf.__main__.SqrtDecayTest,tests
tf._path_to_string,tests
tf.__main__.UnaryTest,tests
tf.reduce_variance,tests
tf.keywords_to_dict,tests
tf.tensorflow.python.keras.losses.CategoricalCrossentropy,tests
tf.stack,tests
tf._convert_to_tensors_or_sparse_tensors,tests
tf.__main__.RandomTransformTest,tests
tf.learning_phase,tests
tf._sparse_cross_internal,tests
tf.get_logical_device_configuration,tests
tf._with_space_to_batch_base_paddings,tests
tf.convert,tests
tf.save_dataset,tests
tf.check_mutation,tests
tf.conj,tests
tf.__main__.CombinedNmsTest,tests
tf.get_optimizer_experimental_options,tests
tf._validate_cluster_spec,tests
tf.__main__.IntegerLookupSaveableTest,tests
tf._num_present,tests
tf.is_layer,tests
tf.__main__.ZipDatasetSerializationTest,tests
tf.serialize_sparse_tensors,tests
tf.get_synchronous_execution,tests
tf.is_indexed_slices,tests
tf.have_all_keras_metadata,tests
tf.get_graph,tests
tf.tensorflow.python.keras.initializers.initializers_v2.HeUniform,tests
tf.convert_to_list,tests
tf.pad_v2_eager_fallback,tests
tf.squeeze_or_expand_dimensions,tests
tf.compute_gradient,tests
tf.dup,tests
tf.add_function_callback,tests
tf._is_valid_int64,tests
tf._reconstruct_sequence_inputs,tests
tf._validate_indices_list,tests
tf.range_dataset,tests
tf.__main__.RandomContrastTest,tests
tf.latest_checkpoint,tests
tf.__main__.IgnoreErrorsSerializationTest,tests
tf._node_matches_argspec,tests
tf.extract_output_file_path,tests
tf._compute_field_dict,tests
tf._pretty_print,tests
tf.independent_buffers,tests
tf.match_row_splits_dtypes,tests
tf._get_value_in_tfconfig,tests
tf._is_tpu_multi_host,tests
tf.sparse_add,tests
tf.graph_rewrites,tests
tf.directed_interleave_dataset,tests
tf._get_defun_inputs,tests
tf.type_spec_from_value,tests
tf._ReductionDims,tests
tf.empty_tensor_map,tests
tf.__main__.MetricsSerialization,tests
tf.ragged_gather,tests
tf.cast,tests
tf.__main__.ContinueCanonicalizationTest,tests
tf.logical_or,tests
tf.max_error,tests
tf.smart_resize,tests
tf.custom_gradient,tests
tf.tensorflow.python.keras.layers.preprocessing.image_preprocessing.Rescaling,tests
tf._simple_reduce,tests
tf.record_input,tests
tf.set_visible_devices,tests
tf.inplace_add,tests
tf.apply_to_single_assignments,tests
tf.populate_dict_with_module_objects,tests
tf.__main__.CastInt32ToFp32Test,tests
tf.is_autograph_artifact,tests
tf.optional_get_value,tests
tf.is_tensor_array,tests
tf.__main__.CacheDatasetSerializationTest,tests
tf.__main__.ReductionTest,tests
tf.sparse_sparse_minimum,tests
tf._GetCheckpointFilename,tests
tf.one_hot_eager_fallback,tests
tf._as_shape_list,tests
tf._set_handle_shapes_and_types,tests
tf.unique_v2,tests
tf.list_directory_v2,tests
tf.__main__.GroupByReducerSerializationTest,tests
tf._as_ndarray,tests
tf.__main__.KerasSequenceAdapterTest,tests
tf.reduce_prod,tests
tf.convert_to_mixed_eager_tensors,tests
tf.real_div,tests
tf.__main__.ControlDependencyTest,tests
tf.__main__.QuantizationWithRangesTest,tests
tf._MakeType,tests
tf._clip,tests
tf.__main__.LinearDecayTest,tests
tf.complex,tests
tf.__main__.RandomWidthTest,tests
tf._get_default_variable_store,tests
tf._IsScalar,tests
tf.__main__.LossLayer,tests
tf.from_dense,tests
tf.__main__.AssertCardinalityDatasetSerializationTest,tests
tf._yield_flat_up_to,tests
tf.__main__.KerasRegularizersTest,tests
tf.model_type_scope,tests
tf.inplace_add_eager_fallback,tests
tf.__main__.LSTMV2Test,tests
tf.control_status_ctx,tests
tf._get_defun_inputs_from_args,tests
tf.numpy_text,tests
tf.assert_lines_equal_ignoring_whitespace,tests
tf.__main__.AssertsTest,tests
tf.tensorflow.python.keras.constraints.NonNeg,tests
tf.to_tensor_list,tests
tf._ring_permutations,tests
tf.__main__.SkipDatasetSerializationTest,tests
tf.fixed_size_partitioner,tests
tf.__main__.IntegerLookupErrorTest,tests
tf.pad_v2,tests
tf.dtype,tests
tf.log_eager_fallback,tests
tf.matching_files,tests
tf._convert_to_state_tensor,tests
tf.get_legacy_output_types,tests
tf.serialize_many_sparse_tensors,tests
tf.ragged_tensor_to_tensor,tests
tf.convolution_internal,tests
tf.time_to_readable_str,tests
tf.__main__.KerasModelTest,tests
tf.get_default_session,tests
tf.optimize_dataset_v2,tests
tf.normalize_cluster_spec,tests
tf.stat,tests
tf.get_step,tests
tf.collective_reduce_v2_eager_fallback,tests
tf.eval_in_original_context,tests
tf.shape_internal,tests
tf.__main__.TextVectorizationErrorTest,tests
tf.__main__.BuildConstantLayer,tests
tf.complex_abs,tests
tf._get_context_device_type,tests
tf.is_range_tensor,tests
tf.implicit_val_and_grad,tests
tf._create_datasets_from_function_with_input_context,tests
tf.set_stats_aggregator_dataset_eager_fallback,tests
tf.train_validation_split,tests
tf.reset_uids,tests
tf._require_strategy_scope_extended,tests
tf.mean_squared_logarithmic_error,tests
tf.assign_variable_op,tests
tf._GetBatchIndices,tests
tf.tensorflow.python.keras.initializers.initializers_v2.LecunUniform,tests
tf.watch,tests
tf._get_num_slurm_tasks,tests
tf.make_type,tests
tf._constant_to_tensor,tests
tf.stateless_random_normal_eager_fallback,tests
tf.audio,tests
tf.__main__.RangeDatasetSerializationTest,tests
tf.iterator_get_next_as_optional,tests
tf.push_forwardprop_state,tests
tf.logical_not,tests
tf.tensorflow.python.keras.layers.merge.Add,tests
tf.PossibleTapeGradientTypes,tests
tf.concat_v2,tests
tf.fused_batch_norm,tests
tf.tensorflow.python.util.tf_export.api_export,tests
tf.context,tests
tf.clone_and_build_model,tests
tf.tensorflow.python.keras.layers.core.Lambda,tests
tf.enable_eager_execution_internal,tests
tf.convert_image_dtype,tests
tf.log_first_n,tests
tf.tensorflow.python.keras.layers.preprocessing.image_preprocessing.RandomContrast,tests
tf.generate,tests
tf.getanno,tests
tf.space_to_depth,tests
tf.tensorflow.python.keras.losses.CosineSimilarity,tests
tf._variable_handle_from_shape_and_dtype,tests
tf.mat_mul,tests
tf._get_optional_partition_dtype,tests
tf.absl.flags._flagvalues.FlagValues,tests
tf.convert_to_tensor_v2_with_dispatch,tests
tf.ones_like_impl,tests
tf.equal,tests
tf.natural_exp_decay,tests
tf._compute_useful_frames,tests
tf.op_attr_type,tests
tf.bucketize,tests
tf.register_proto_function,tests
tf._build_error_message,tests
tf.sparse_dense_cwise_add,tests
tf.padded_batch_dataset_v2,tests
tf.tensorflow.python.keras.losses.Poisson,tests
tf.has_weights,tests
tf.update_confusion_matrix_variables,tests
tf._call_location,tests
tf.create_variable_like_keras_layer,tests
tf.ragged_bincount,tests
tf._tf_equal,tests
tf.__main__.MergeLayersTest,tests
tf.__main__.MultipleInputTest,tests
tf.tensorflow.python.keras.initializers.initializers_v2.Constant,tests
tf.all_strategy_combinations,tests
tf.unsorted_segment_sum,tests
tf.__main__.ExcludeUnsupportedInt32Test,tests
tf.upper_bound,tests
tf._preprocess_numpy_input,tests
tf._from_tensor_list_helper,tests
tf._type,tests
tf.tensor_list_stack,tests
tf._inplace_helper,tests
tf._validate_namespace_whitelist,tests
tf.get_static_batch_size,tests
tf._environment_var_to_network_endpoints,tests
tf._yield_value,tests
tf.hasanno,tests
tf._tf_tensor_list_append,tests
tf.set_intra_op_parallelism_threads,tests
tf.var_is_initialized_op,tests
tf.avg_pool,tests
tf._shape_and_dtype_str,tests
tf.compute_weighted_loss,tests
tf._ProcessReturnElementsParam,tests
tf._transform_features,tests
tf.__main__.KerasMultiWorkerTestIndependentWorker,tests
tf.get_flat_tensor_shapes,tests
tf.a,tests
tf.int_shape,tests
tf._compute_numeric_jacobian,tests
tf.__main__.DatasetAdapterTest,tests
tf.assign_add,tests
tf._nothing,tests
tf.__main__.ConvLSTMTest,tests
tf.split,tests
tf._hasattr,tests
tf.select,tests
tf.smart_cond,tests
tf.sparse_segment_sum_eager_fallback,tests
tf._compute_gradient,tests
tf.remove_temp_dir_with_filepath,tests
tf.sparse_categorical_crossentropy,tests
tf.resource_scatter_mul,tests
tf.__main__.MemoryAlignmentTest,tests
tf.sparse_bincount,tests
tf.dataset_is_infinite,tests
tf.simple_models_with_strategy_pairs,tests
tf.transpose,tests
tf.serialize_sparse,tests
tf._create_c_op,tests
tf._py_list_stack,tests
tf.tensor_dataset,tests
tf.get_flat_tensor_specs,tests
tf.scatter_nd_update,tests
tf._shape_common,tests
tf.conv_output_shape,tests
tf.trace_export,tests
tf.compute_accidental_hits,tests
tf._get_state_size,tests
tf._convert_to_ragged_tensor_values,tests
tf.__main__.TFOpLambdaTest,tests
tf.get_accelerator_devices,tests
tf._SumGrad,tests
tf.get_small_subclass_mlp,tests
tf._assert_ranks_condition,tests
tf.op_is_stateful,tests
tf.get_test_data,tests
tf._pad_string_to_length,tests
tf.wrap_layer_objects,tests
tf.scatter_sub,tests
tf._needs_no_arguments,tests
tf.destroy_resource_op,tests
tf.mean_eager_fallback,tests
tf.assert_replica_context,tests
tf.__main__.ConversionOptionsTest,tests
tf.pad_sequences,tests
tf._shape_as_tensor,tests
tf.__main__.OptimizeDatasetSerializationTest,tests
tf._locate_elements_in_line,tests
tf.delete_file_v2,tests
tf.var_handle_op,tests
tf.unique_with_counts_eager_fallback,tests
tf._caching_device,tests
tf.dense_bincount_eager_fallback,tests
tf.__main__.DynamicShapesTest,tests
tf.unicode_transcode_eager_fallback,tests
tf.test_combinations_for_embedding_model,tests
tf.make_tensor,tests
tf.disable_tensor_equality,tests
tf.__main__.OneDeviceStrategyTest,tests
tf._always_wrap,tests
tf.matrix_inverse_eager_fallback,tests
tf.__main__.TextVectorizationLayerTest,tests
tf.should_run_eagerly,tests
tf._preserve_control_flow_context,tests
tf.recursive_create_dir_v2,tests
tf.extract_glimpse_v2_eager_fallback,tests
tf.is_sparse,tests
tf.logical_and,tests
tf.exception_type_from_error_code,tests
tf.uses_keras_history,tests
tf.tensorflow.python.ops.linalg.linear_operator_algebra.RegisterAdjoint,tests
tf.__main__.ValidationDatasetNoLimitTest,tests
tf._tf_tensor_len,tests
tf.cumulative_logsumexp,tests
tf.__main__.OneDeviceStrategyOnRemoteWorkerTest,tests
tf.deprecated_internal_learning_phase_scope,tests
tf._serialize_slot_variables,tests
tf.scatter_nd_add,tests
tf.top_kv2,tests
tf.__main__.ReshapeTest,tests
tf.select_cross_device_ops,tests
tf.super_in_original_context,tests
tf.isnamedtuple,tests
tf.parse_ranges,tests
tf.__main__.MultiConnectionNeighborEngineTest,tests
tf.resource_scatter_nd_update,tests
tf.delete_iterator,tests
tf.polyval,tests
tf.__main__.BatchNormalizationTest,tests
tf.dtype_with_default_op_eager_fallback,tests
tf._lift_unlifted_variables,tests
tf.getargspec,tests
tf._get_dim,tests
tf.build_signature_def,tests
tf.gather_non_trainable_weights,tests
tf.assert_broadcastable,tests
tf.dense_to_sparse_batch_dataset,tests
tf.make_int,tests
tf.resource_tracker_scope,tests
tf.is_functional_model_init_params,tests
tf.sparse_reset_shape,tests
tf.tensorflow.python.keras.layers.merge.Multiply,tests
tf.parse_indices,tests
tf.map_fn,tests
tf.mean_squared_error,tests
tf.truediv,tests
tf.tensorflow.python.keras.losses.BinaryCrossentropy,tests
tf.relu_grad,tests
tf.stateless_random_uniform_full_int_v2,tests
tf._check_create_file_writer_args,tests
tf.pad_eager_fallback,tests
tf.__main__.LSTMLayerTest,tests
tf.sparse_reduce_sum,tests
tf.get_value,tests
tf.get_copy_pool,tests
tf.__main__.KerasSaveLoadTest,tests
tf.create_autocast_variable,tests
tf.convert_to_eager_tensor,tests
tf.abs_,tests
tf.deprecated,tests
tf.square,tests
tf.global_batch_size_supported,tests
tf.disable_mixed_precision_graph_rewrite,tests
tf.selu_grad,tests
tf.copyanno,tests
tf.write,tests
tf._best_effort_input_batch_size,tests
tf.clip_by_value,tests
tf.verify_tensor_all_finite_v2,tests
tf._get_and_validate_synchronization,tests
tf._get_output_shapes,tests
tf.mutex_v2,tests
tf.is_distributed_variable,tests
tf._IndexedSlicesToTensorNoWarning,tests
tf._Collect,tests
tf.fractional_max_pool_grad_eager_fallback,tests
tf._parse_config_to_function,tests
tf.__main__.ListTest,tests
tf.broadcast_matrix_batch_dims,tests
tf.__main__.ShuffleAndRepeatSerializationTest,tests
tf._ReshapeToInput,tests
tf.set_step,tests
tf._merge_masks,tests
tf.conv_kernel_idxs,tests
tf._static_rank_in,tests
tf.divide,tests
tf._is_device_list_single_worker,tests
tf.make_tensor_proto,tests
tf.eye,tests
tf.log_cosh,tests
tf.assert_proper_iterable,tests
tf.get_global_step,tests
tf._test_sequential_model_type,tests
tf.could_possibly_record,tests
tf.tensorflow.python.eager.wrap_function.VariableHolder,tests
tf.append_composite_tensor,tests
tf.__main__.CustomerLayer,tests
tf.inverse,tests
tf.bytes_to_readable_str,tests
tf._batch_gather,tests
tf.concat_offset,tests
tf._check_data_cardinality,tests
tf._eager_mode_decorator,tests
tf._convert_to_structured_field_value,tests
tf.ndtri,tests
tf.apply_aggregation,tests
tf.__main__.UpSamplingTest,tests
tf.truncated_normal,tests
tf.sqrt,tests
tf.ragged_bincount_eager_fallback,tests
tf._get_sorted_col_indices,tests
tf._matrix_exp_pade5,tests
tf.fractional_avg_pool,tests
tf.__main__.InputInEagerTest,tests
tf.populate_deserializable_objects,tests
tf._min,tests
tf._check_shape,tests
tf.tensorflow.python.keras.initializers.initializers_v2.Identity,tests
tf.argmin_v2,tests
tf.extract_image_patches,tests
tf.generic,tests
tf._to_tensor_list_helper,tests
tf._elems_value_batchable_to_flat,tests
tf.__main__.ConstInputTest,tests
tf.set_log_device_placement,tests
tf.fingerprint,tests
tf.tensor_list_from_tensor,tests
tf.resolve,tests
tf._distribute,tests
tf.add_to_collections,tests
tf.clear_op_callbacks,tests
tf.__main__.NormalizationTest,tests
tf.__main__.Conv1DTransposeTest,tests
tf.write_file_eager_fallback,tests
tf.__main__.Conv2DStridedNCHWTest,tests
tf.matrix_diag_v3_eager_fallback,tests
tf.__main__.UnbatchDatasetSerializationTest,tests
tf.hann_window,tests
tf.__main__.RandomCropTest,tests
tf.__main__.GenericArrayLikeDataAdapterTest,tests
tf.__main__.HashingTest,tests
tf.flatten_nested_indexed_slices,tests
tf.get_collection,tests
tf.__main__.ParseExampleDatasetSerializationTest,tests
tf.__main__.TestTrainingWithMetrics,tests
tf.aggregate_tensors_or_indexed_slices,tests
tf.__main__.KerasOptimizersTest,tests
tf.path_to_bytes,tests
tf.keras_tensor_combinations,tests
tf._IsListParameter,tests
tf.ragged_range,tests
tf.enable_v2_dtype_behavior,tests
tf._tridiagonal_solve_compact_format,tests
tf.embedding_lookup,tests
tf.get_to_proto_function,tests
tf._nrows,tests
tf._PopulateTFImportGraphDefOptions,tests
tf.__main__.SequentialIntegrationTest,tests
tf.wrap_function,tests
tf.tensorflow.python.ops.script_ops.EagerFunc,tests
tf.expand_hostlist,tests
tf.sparse_dense_cwise_mul,tests
tf._run_std_server,tests
tf.tf_tensor_array_new,tests
tf._default_conversion_function,tests
tf.Input,tests
tf.execution_mode,tests
tf.initialized,tests
tf.scalar,tests
tf.max_pool_grad_grad_with_argmax,tests
tf.run_v2_only,tests
tf.collective_gather_eager_fallback,tests
tf.__main__.ListCompTest,tests
tf.assert_shapes,tests
tf._padding_values_or_default,tests
tf.make_template_internal,tests
tf.is_built_in,tests
tf._is_building_keras_layer,tests
tf.__main__.KerasLayerTest,tests
tf._ctc_loss_impl,tests
tf.tensorflow.python.ops.linalg.linear_operator_algebra.RegisterSolve,tests
tf.__main__.TestStatefulLambda,tests
tf.rename_symbols,tests
tf.v2_dtype_behavior_enabled,tests
tf.__main__.TextVectorizationSavingTest,tests
tf.graph_placeholder,tests
tf.erosion2d,tests
tf.reduce_max,tests
tf.to_batched_tensor_list,tests
tf.list_physical_devices,tests
tf._v2_function_test,tests
tf.tensorflow.python.keras.layers.merge.Maximum,tests
tf.normalize_padding,tests
tf.resize_bilinear,tests
tf.matrix_set_diag_v3,tests
tf.__main__.ControlFlowTestBase,tests
